location_id,date,maxTemp,minTemp,prcp
ST801,20150404,64,44.6,0.98
ST801,20150411,62.2,38.9,0
ST801,20150418,71.1,44.6,0.65
ST801,20150425,80.2,45.7,0
ST801,20150502,81.6,57.8,0.4
ST801,20150509,75.2,50.5,0
ST801,20150516,77.1,52.1,0.98
ST801,20150523,84.8,57.3,0.01
ST801,20150530,90.4,65.8,0.03
ST801,20150606,89.2,62.7,0.18
ST801,20150613,84.8,61.5,0.56
ST801,20150620,89.4,65.1,0.6
ST801,20150627,86.1,70.3,0.35
ST801,20150704,87.3,64.4,0.1
ST801,20150711,91.5,70.4,0.05
ST801,20150718,90.9,71.8,1.44
ST801,20150725,88.6,71.2,1.44
ST801,20150801,88.2,73,1.25
ST801,20150808,88.3,68,1.64
ST801,20150815,94.8,72.3,0
ST801,20150822,91,69.4,0.04
ST801,20150829,88.5,67.5,0.22
ST801,20150905,78.1,65.3,3.41
ST801,20150912,78.8,59.4,0.56
ST801,20150919,83.1,58.2,0.02
ST801,20150926,80.5,56.9,0.14
ST801,20151003,73.3,53.1,0.78
ST801,20151010,72.4,51,0
ST801,20151017,76,47,0
ST801,20151024,61.2,46.2,0.44
ST801,20151031,60.1,34.3,0.19
ST801,20151107,56.6,34.5,0.51
ST801,20151114,46.8,39.1,0
ST801,20151121,44,34.2,0.31
ST801,20151128,30.6,17.9,0.35
ST801,20151205,41.6,25.3,0
ST801,20151212,42.7,26,0
ST801,20151219,40.3,22.3,0.14
ST801,20151226,37.6,21.2,0
ST801,20160102,39.9,18.7,0
ST801,20160109,37.5,14.5,0
ST801,20160116,35.3,12.8,0
ST801,20160123,23.4,7.1,0
ST801,20160130,33.3,10.6,0
ST801,20160206,41.4,15.2,0
ST801,20160213,48,22.3,0.31
ST801,20160220,43.6,21.4,0
ST801,20160227,45,18.3,0
ST801,20160305,53.1,26.3,0
ST801,20160312,47.8,25.3,0
ST801,20160319,61.7,32.3,0
ST801,20160326,62.9,34.2,0
ST801,20160402,72.4,44.9,0.02
ST801,20160409,73.1,43.6,0
ST801,20160416,70,44.8,0.2
ST801,20160423,74.2,44.9,0
ST801,20160430,78.3,51.9,0
ST801,20160507,80.9,51.6,0.32
ST801,20160514,75.7,50.7,0.5
ST801,20160521,85.4,55.5,0.21
ST801,20160528,84.6,56.5,0.02
ST801,20160604,87.4,62.1,0
ST801,20160611,87.6,64.7,1.09
ST801,20160618,85.6,63.8,0.61
ST801,20160625,94,68.5,0.07
ST801,20160702,88.3,68.2,1.19
ST801,20160709,92.2,73.6,0.04
ST801,20160716,89.6,72.8,0.38
ST801,20160723,83.7,72.6,12.35
ST801,20160730,92.3,73.7,0.81
ST801,20160806,91.3,75.7,0
ST801,20160813,91.7,73.8,2.09
ST801,20160820,86.9,70.4,0.99
ST801,20160827,89.6,68.6,0.01
ST801,20160903,88.6,64.5,0
ST801,20160910,88.6,62.6,0.42
ST801,20160917,82.2,64.7,0.14
ST801,20160924,78,58.1,0.74
ST801,20161001,73.9,53.2,1.03
ST801,20161008,69.6,52.7,1.73
ST801,20161015,66.8,47,0
ST801,20161022,64.2,50,0.46
ST801,20161029,57.8,38.6,0.57
ST801,20161105,53.1,28.7,0
ST801,20161112,51.7,31.6,0.04
ST801,20161119,52.1,34.5,0.01
ST801,20161126,39.7,20.7,0.28
ST801,20161203,47.5,22.2,0
ST801,20161210,45.8,20.9,0
ST801,20161217,41.7,19.1,0
ST801,20161224,41.4,20.9,0
ST801,20161231,36.9,16.1,0
ST801,20170107,41.6,19.8,0
ST801,20170114,41.6,18.4,0.01
ST801,20170121,33.4,16,0
ST801,20170128,37.8,14.3,0
ST801,20170204,40.9,14,0
ST801,20170211,42.3,22.7,0
ST801,20170218,48.1,20.9,0
ST801,20170225,48.3,23.3,0.42
ST801,20170304,56.7,27.9,0
ST801,20170311,57.9,29.1,0
ST801,20170318,61.1,32.5,0
ST801,20170325,54.1,35.4,0.49
ST801,20170401,63.9,37.7,0
ST801,20170408,70.8,47.9,0
ST801,20170415,75.2,43.3,0
ST801,20170422,74.3,44.8,0
ST801,20170429,80.8,47.9,0
ST801,20170506,80.7,52.4,0.01
ST801,20170513,87,53.9,0
ST801,20170520,90.7,62.5,0
ST801,20170527,84.8,58.9,2.36
ST801,20170603,84.9,60.1,0.04
ST801,20170610,88.1,59.5,0.14
ST801,20170617,92.6,66.2,0.44
ST801,20170624,85.6,66.6,4.14
ST801,20170701,94,72.1,0
ST801,20170708,88.7,71.4,3.16
ST801,20170715,95.8,73.9,0.02
ST801,20170722,89,75.6,0.58
ST801,20170729,84.9,70.4,0.08
ST801,20170805,92.7,72.9,2.63
ST801,20170812,90.8,71.6,0.51
ST801,20170819,87.6,71,3.42
ST801,20170826,88.8,68.1,1.59
ST801,20170902,81.1,61.2,1.08
ST801,20170909,87.2,66.4,0
ST801,20170916,84.3,61.7,0.1
ST801,20170923,85.1,54.8,0
ST801,20170930,77.7,53.7,0.39
ST801,20171007,70.9,49.4,0
ST801,20171014,61.1,45,2.58
ST801,20171021,63.5,48.2,0.2
ST801,20171028,61.4,42.5,0
ST801,20171104,61,31.6,0
ST801,20171111,57.1,33.8,0
ST801,20171118,46.3,22.5,0
ST801,20171125,46.5,22.6,0
ST801,20171202,40.7,18.3,0
ST801,20171209,45.2,21.2,0
ST801,20171216,33.7,16.3,0
ST801,20171223,45.3,15.8,0
ST801,20171230,38.7,16.1,0
ST801,20180106,37.3,15.5,0
ST801,20180113,34.9,13.5,0
ST801,20180120,42.7,18.3,0
ST801,20180127,27.3,7.6,0.15
ST801,20180203,35.8,13.7,0
ST801,20180210,35.3,7.9,0
ST801,20180217,41.6,16,0
ST801,20180224,47,17.8,0
ST801,20180303,48,27.1,0
ST801,20180310,46.7,22.2,0
ST801,20180317,53.3,31.6,0.12
ST801,20180324,61.3,31.8,0.15
ST801,20180331,74.2,45.9,0
ST801,20180407,59.1,39.7,0.51
ST801,20180414,69.6,45.4,0.24
ST801,20180421,76.8,51.1,0
ST801,20180428,75.1,49.3,1.12
ST801,20180505,77.2,51.9,0.04
ST801,20180512,79.7,55.3,0
ST801,20180519,84.3,64.5,0.02
ST801,20180526,82.4,56.9,0.31
ST801,20180602,93.7,60.1,0
ST801,20180609,91,64.5,0.06
ST801,20180616,84.1,63.4,0.86
ST801,20180623,93.3,69.7,0.23
ST801,20180630,97.8,70.8,0.23
ST801,20180707,90.7,72.7,0.48
ST801,20180714,84.7,72.8,1.9
ST801,20180721,89.8,76.5,6.25
ST801,20180728,92.5,76.3,3.55
ST801,20180804,98.1,80.5,0
ST801,20180811,89.6,74.4,1.73
ST801,20180818,88.1,73.6,2.83
ST801,20180825,89.3,69.5,0
ST801,20180901,87,69.5,0.15
ST801,20180908,86,62.1,0.64
ST801,20180915,82.4,62.8,0.07
ST801,20180922,79.1,53.3,0
ST801,20180929,74.1,49.4,0.29
ST801,20181006,76.1,48.3,0
ST801,20181013,65.2,38.5,0
ST801,20181020,66,40.9,0.17
ST801,20181027,64.2,38.2,0
ST801,20181103,63.9,34.8,0
ST801,20181110,54.4,32.1,0.03
ST801,20181117,53.9,29.6,0
ST801,20181124,50.6,23.6,0
ST801,20181201,49.6,23,0
ST801,20181208,35.6,16.6,0.01
ST801,20181215,35,9.8,0
ST801,20181222,48.7,18.9,0
ST801,20181229,30.3,9.4,0
ST801,20190105,31.8,8.9,0
ST801,20190112,38.1,11.6,0
ST801,20190119,41.5,13,0
ST801,20190126,46,19.4,0
ST801,20190202,42.1,15.8,0
ST801,20190209,34,14.3,0
ST801,20190216,33,13,0.05
ST801,20190223,49.5,21.8,0.05
ST801,20190302,55.8,26.5,0
ST801,20190309,58.6,28.9,0
ST801,20190316,60.3,30.6,0.01
ST801,20190323,64.8,35.6,0.09
ST801,20190330,63.4,34.3,0
ST801,20190406,68.9,36.1,0
ST801,20190413,65.3,40.3,0.18
ST801,20190420,73.8,47.6,0.23
ST801,20190427,68.7,47.3,0.98
ST801,20190504,78.1,49.5,0.17
ST801,20190511,82.4,49.2,0
ST801,20190518,80.7,55,0.62
ST801,20190525,89.6,57.7,0.59
ST801,20190601,86.6,58.7,1.08
ST801,20190608,85.7,65.1,0.13
ST801,20190615,91.9,65.5,0.01
ST801,20190622,89.4,68,0.19
ST801,20190629,95.5,71,0.03
ST801,20190706,93.7,68,0.56
ST801,20190713,88.3,67.8,0.26
ST801,20190720,89.2,73.9,0.26
ST801,20190727,97.2,76.3,0.82
ST801,20190803,90.8,72.6,1.93
ST801,20190810,87.2,72.2,1.89
ST801,20190817,87.4,67.7,0.29
ST801,20190824,87.7,64.1,0.16
ST801,20190831,88.8,62.4,0
ST801,20190907,92.7,64.4,0
ST801,20190914,82.1,63.8,3.63
ST801,20190921,82.1,57.7,0
ST801,20190928,86.3,58.2,0
ST801,20191005,80.4,55.1,0.61
ST801,20191012,68.7,48.7,0
ST801,20191019,62.9,39.9,0.1
ST801,20191026,65.5,39,0.19
ST801,20191102,66.7,37.2,0
ST801,20191109,59.5,35.7,0.05
ST801,20191116,55.9,33.8,0.71
ST801,20191123,47.2,26.7,0
ST801,20191130,40.6,18.4,0.13
ST801,20191207,42.5,18.9,0
ST801,20191214,42.8,20.4,0
ST801,20191221,36.9,17.7,0.23
ST801,20191228,38.6,17.9,0
ST801,20200104,37.4,12.4,0
ST801,20200111,38.7,21,0.19
ST801,20200118,35.9,13.7,0
ST801,20200125,42.9,15.8,0
ST801,20200201,44.6,18.8,0
ST801,20200208,35.2,13.5,0.21
ST801,20200215,47.4,22.5,1.17
ST801,20200222,47.9,25.5,0
ST801,20200229,46.9,29,0.01
ST801,20200307,50.6,24.6,0.32
ST801,20200314,55.1,28.5,0.13
ST801,20200321,68.7,34.1,0
ST801,20200328,64.9,34.7,0.26
ST801,20200404,67.2,38,0
ST801,20200411,66.4,39,0.06
ST801,20200418,76.7,45.2,0.35
ST801,20200425,68,42.1,0.1
ST801,20200502,85,52.7,0
ST801,20200509,70.8,53.3,0.42
ST801,20200516,81.3,54.4,0
ST801,20200523,81.5,55.8,0.96
ST801,20200530,85.8,59,0.05
ST801,20200606,89.9,58.9,0.6
ST801,20200613,92.7,68.5,0.27
ST801,20200620,94.3,68.2,0.29
ST801,20200627,89.6,69,0.69
ST801,20200704,88.3,69,0.04
ST801,20200711,87,67.9,2.34
ST801,20200718,88.6,70.1,1.72
ST801,20200725,94.3,70,0
ST801,20200801,87,71.2,0.2
ST801,20200808,92.7,72.6,0.68
ST801,20200815,92.4,71.8,3.14
ST801,20200822,81.7,68.4,0.33
ST801,20200829,89,69.2,2.45
ST801,20200905,86.5,62.9,0.09
ST801,20200912,84.6,63.6,0.09
ST801,20200919,80.8,58.1,0.17
ST801,20200926,77.2,58,1.08
ST801,20201003,73.6,50.8,1.42
ST801,20201010,70.4,45.4,0
ST801,20201017,67.5,37.3,0
ST801,20201024,66.5,37,0
ST801,20201031,67.6,36.6,0
ST801,20201107,61.4,32.4,0
ST801,20201114,61.4,33.8,0
ST801,20201121,51.1,35.4,0.9
ST801,20201128,42.6,23.8,0.19
ST801,20201205,40.2,17.9,0
ST801,20201212,40.5,14.3,0
ST801,20201219,34.3,8.3,0
ST801,20201226,42.6,15.3,0
ST801,20210102,32,10,0
ST801,20210109,27.7,2,0
ST801,20210116,38.4,12.5,0
ST801,20210123,37.9,12.5,0
ST801,20210130,39,14.5,0.03
ST801,20210206,47.3,14.3,0
ST801,20210213,51.9,21.2,0
ST801,20210220,48.1,18.2,0.01
ST801,20210227,52.5,26.3,0
ST3182,20010106,43,23.1,0
ST3182,20010113,47.7,29.1,0.9
ST3182,20010120,54.7,39.7,1
ST3182,20010127,50.3,29.6,0
ST3182,20010203,57,37.3,0.87
ST3182,20010210,63.4,37.7,0.34
ST3182,20010217,60.1,43,1.18
ST3182,20010224,60.4,40.4,1.5
ST3182,20010303,65.9,51.3,2.37
ST3182,20010310,56.4,34.7,0.01
ST3182,20010317,64.6,46.6,3.84
ST3182,20010324,58.9,40,2.17
ST3182,20010331,55.6,38.9,1.28
ST3182,20010407,68.6,51.7,1.38
ST3182,20010414,80.7,61,0.25
ST3182,20010421,68.3,46.3,1.15
ST3182,20010428,76.1,53.6,0.51
ST3182,20010505,78,56.7,0
ST3182,20010512,77,60.3,0.05
ST3182,20010519,84.7,61.1,0.57
ST3182,20010526,77.1,58.7,1.17
ST3182,20010602,79.7,62.7,4.38
ST3182,20010609,82,66.7,1.75
ST3182,20010616,83.6,67.9,0.9
ST3182,20010623,84.1,65.9,0.91
ST3182,20010630,82.6,66,0.27
ST3182,20010707,86.3,68.1,1.62
ST3182,20010714,88,71.4,0.02
ST3182,20010721,86.3,70.3,0.01
ST3182,20010728,86.6,70.4,0.17
ST3182,20010804,86.4,71.4,1.13
ST3182,20010811,86.9,71.9,0.14
ST3182,20010818,87.4,71.7,0.17
ST3182,20010825,88.9,68.4,0
ST3182,20010901,84.9,70.1,0.32
ST3182,20010908,83,70.1,0.71
ST3182,20010915,84.7,66.4,0
ST3182,20010922,82.7,59.3,0.11
ST3182,20010929,74.4,52,1.36
ST3182,20011006,76.7,52.9,0.12
ST3182,20011013,72.4,54,0.01
ST3182,20011020,69.3,45.9,0.56
ST3182,20011027,72.4,52.6,0.1
ST3182,20011103,70.4,45.6,0
ST3182,20011110,73.4,46.3,0
ST3182,20011117,70,46.1,0
ST3182,20011124,65,44.9,0.47
ST3182,20011201,72,53.6,0.4
ST3182,20011208,71.4,48.4,0
ST3182,20011215,61,47,0.81
ST3182,20011222,59.6,39.6,0.83
ST3182,20011229,51.3,30.7,0.58
ST3182,20020105,40.7,25.1,0.44
ST3182,20020112,51.3,34.4,0.62
ST3182,20020119,56.3,36.1,1.92
ST3182,20020126,61.7,41.6,2.37
ST3182,20020202,68.7,45.7,0.12
ST3182,20020209,49,33,2.12
ST3182,20020216,59.6,38.1,0
ST3182,20020223,60.4,37.9,0.3
ST3182,20020302,52,29,1.63
ST3182,20020309,59.1,34,0.27
ST3182,20020316,65.9,47,0.76
ST3182,20020323,70.3,48.3,0.61
ST3182,20020330,70.1,45.7,1.84
ST3182,20020406,70,46.3,0.38
ST3182,20020413,68.7,56,0.65
ST3182,20020420,83.1,63.6,0.12
ST3182,20020427,74.7,54.7,0.3
ST3182,20020504,76,59.9,1.96
ST3182,20020511,80.7,62.4,0.34
ST3182,20020518,77.7,54.9,1.24
ST3182,20020525,72.9,49.9,0
ST3182,20020601,84.6,65.1,0.74
ST3182,20020608,88,68.9,0.44
ST3182,20020615,85.4,64.4,1.07
ST3182,20020622,83.1,65.6,0.02
ST3182,20020629,84,70.1,1.28
ST3182,20020706,90.1,71.1,0.35
ST3182,20020713,86.3,70.7,0.25
ST3182,20020720,92.1,71.9,0.01
ST3182,20020727,88.9,70.9,1.98
ST3182,20020803,90.9,71.9,0
ST3182,20020810,90.1,70.7,0
ST3182,20020817,90,70.1,0.36
ST3182,20020824,93.1,72.3,0.39
ST3182,20020831,83.6,70.4,0.02
ST3182,20020907,89.6,70,0
ST3182,20020914,87.4,68.4,1.06
ST3182,20020921,83,70.3,4.05
ST3182,20020928,75.9,65.7,1.28
ST3182,20021005,82,68,0.1
ST3182,20021012,76.4,63.3,0.34
ST3182,20021019,67.6,50.4,2.74
ST3182,20021026,66.1,56.7,0.28
ST3182,20021102,66.9,51.3,2.48
ST3182,20021109,63,45.1,1.96
ST3182,20021116,64.4,47.4,2.8
ST3182,20021123,54.7,38.7,0.6
ST3182,20021130,59.3,34.9,0
ST3182,20021207,50,30,0.47
ST3182,20021214,46.7,37,1.78
ST3182,20021221,56.9,38.3,0.59
ST3182,20021228,52.6,33.7,2.13
ST3182,20030104,55.9,39.3,0.54
ST3182,20030111,54.6,34,0.03
ST3182,20030118,42.7,25,0.11
ST3182,20030125,46.6,26.3,0.41
ST3182,20030201,52.1,35.3,1.17
ST3182,20030208,53.4,34.9,1.01
ST3182,20030215,58.9,36.4,0.54
ST3182,20030222,56.6,38,1.48
ST3182,20030301,53,39.7,0.48
ST3182,20030308,59.9,43.4,2.21
ST3182,20030315,67.7,47.6,0.58
ST3182,20030322,62.7,52.1,3.82
ST3182,20030329,71.4,50.6,0.18
ST3182,20030405,68.4,45.4,0.45
ST3182,20030412,62.4,46.9,1.12
ST3182,20030419,74.9,54.1,0.43
ST3182,20030426,70.1,53.1,1.73
ST3182,20030503,79.3,58,0.61
ST3182,20030510,80.7,64.9,4.43
ST3182,20030517,76.3,60.1,1.46
ST3182,20030524,71.6,59.9,3.22
ST3182,20030531,79.1,59.1,0.22
ST3182,20030607,79,62.7,1.39
ST3182,20030614,84.6,68,1.12
ST3182,20030621,83,66,3.45
ST3182,20030628,84.4,66.4,0.67
ST3182,20030705,81.9,68.7,4.1
ST3182,20030712,86.6,70.4,0.6
ST3182,20030719,87,70.7,0.13
ST3182,20030726,85.6,68.9,1.05
ST3182,20030802,86.7,71,0.18
ST3182,20030809,84.1,69.1,1.84
ST3182,20030816,86.4,70.6,0.58
ST3182,20030823,88.9,72.1,0
ST3182,20030830,89.3,72.6,1.06
ST3182,20030906,84.9,71,0.5
ST3182,20030913,80.6,63.1,0
ST3182,20030920,82.7,63.4,0.37
ST3182,20030927,81,63.1,1.55
ST3182,20031004,70.7,49,0
ST3182,20031011,73.4,62,0.54
ST3182,20031018,73.3,52.1,0.07
ST3182,20031025,77.4,52.9,0
ST3182,20031101,70.6,50.7,0.88
ST3182,20031108,74.4,59.3,0.96
ST3182,20031115,67,43.3,0
ST3182,20031122,72,50.7,1.94
ST3182,20031129,59.3,36,1.27
ST3182,20031206,49.9,34,0.35
ST3182,20031213,52.1,32.6,1.28
ST3182,20031220,50.9,32,0.4
ST3182,20031227,56.4,31.3,0.46
ST3182,20040103,63.4,41,0.2
ST3182,20040110,47.4,32,0.92
ST3182,20040117,56.6,35.6,0.26
ST3182,20040124,53.1,30.3,0.09
ST3182,20040131,47.6,29,1.57
ST3182,20040207,48.4,32.7,1.62
ST3182,20040214,49.9,36.9,2.01
ST3182,20040221,53.7,37,0.3
ST3182,20040228,52.4,37.1,0.67
ST3182,20040306,73,53.6,0.31
ST3182,20040313,63,40,0.03
ST3182,20040320,72.6,49.7,0.07
ST3182,20040327,67.6,42.6,0.04
ST3182,20040403,67,45,0.59
ST3182,20040410,72.3,48.6,0.09
ST3182,20040417,69.9,46.7,2.08
ST3182,20040424,80.3,59.1,0
ST3182,20040501,74.7,56.1,1.39
ST3182,20040508,77.3,53.1,0.2
ST3182,20040515,82.1,64.7,0.4
ST3182,20040522,83.3,66.6,0.32
ST3182,20040529,86.1,69.4,0.26
ST3182,20040605,80.6,63.3,0.64
ST3182,20040612,85.3,69.1,0.8
ST3182,20040619,85.6,71.4,1.43
ST3182,20040626,83.6,69.3,1.53
ST3182,20040703,82.1,68.7,2.59
ST3182,20040710,88.7,70.7,0.11
ST3182,20040717,88,71.4,0.03
ST3182,20040724,89.6,70.3,0.01
ST3182,20040731,88,72,1.69
ST3182,20040807,88.4,70.7,0.56
ST3182,20040814,80.4,62.3,1.89
ST3182,20040821,85.4,68.4,0.41
ST3182,20040828,86.1,70.6,0.56
ST3182,20040904,84,70.1,0.86
ST3182,20040911,81,68.4,3.02
ST3182,20040918,78.1,65.9,5.09
ST3182,20040925,79.1,59.4,0
ST3182,20041002,78.7,63,4.89
ST3182,20041009,76.4,58.7,0
ST3182,20041016,69,56.7,0.02
ST3182,20041023,72,58.9,2.04
ST3182,20041030,77.7,61.6,0.13
ST3182,20041106,73.9,57.6,2.46
ST3182,20041113,64.1,46.9,1.2
ST3182,20041120,64.6,44.6,0.08
ST3182,20041127,60.7,48.1,3.51
ST3182,20041204,59.6,38.6,0.46
ST3182,20041211,61.3,47.1,2.67
ST3182,20041218,50.4,30,0
ST3182,20041225,47.6,25.6,1.7
ST3182,20050101,58.1,36.3,0
ST3182,20050108,66.9,48.6,0.2
ST3182,20050115,62,44.3,1.36
ST3182,20050122,51.3,26.7,0.01
ST3182,20050129,48.3,29.3,1
ST3182,20050205,47.6,33.9,0.99
ST3182,20050212,57.4,37.9,0.77
ST3182,20050219,58.7,41.4,0.2
ST3182,20050226,64.9,44.4,2.89
ST3182,20050305,52.9,35.7,0.74
ST3182,20050312,59.9,36.7,1.03
ST3182,20050319,57.1,41.1,0.72
ST3182,20050326,69.3,48.4,1.14
ST3182,20050402,67,50.7,5.36
ST3182,20050409,72.1,52.3,0.93
ST3182,20050416,71.3,51.7,0.13
ST3182,20050423,74.7,52.1,0.7
ST3182,20050430,66.1,45.6,1.83
ST3182,20050507,69.6,47.7,0
ST3182,20050514,83,60.9,0
ST3182,20050521,77.4,58.7,0.83
ST3182,20050528,80.6,59.1,0
ST3182,20050604,71.4,60,1.74
ST3182,20050611,84.9,68.1,0.7
ST3182,20050618,86.4,68.6,0.24
ST3182,20050625,83.9,65.7,0.7
ST3182,20050702,86.3,70.6,1.18
ST3182,20050709,85.1,69.9,5.65
ST3182,20050716,83.9,71.1,7.4
ST3182,20050723,89.9,73,0.79
ST3182,20050730,88.4,74,0.29
ST3182,20050806,86.4,71.4,0
ST3182,20050813,84.4,71.6,3.12
ST3182,20050820,90.3,72.9,0.59
ST3182,20050827,87.6,72,3.02
ST3182,20050903,85.9,70,1.55
ST3182,20050910,83.6,66.7,0
ST3182,20050917,87.3,67,0.01
ST3182,20050924,88.4,68.6,0
ST3182,20051001,83.3,67.1,0.06
ST3182,20051008,78.7,65.4,1.79
ST3182,20051015,76.7,61.7,0
ST3182,20051022,77.9,55.4,0.19
ST3182,20051029,61.4,40.4,0
ST3182,20051105,71.9,48.1,0
ST3182,20051112,73.7,50.7,0
ST3182,20051119,64.7,42.6,0.34
ST3182,20051126,56.7,38.7,1.64
ST3182,20051203,54.4,38,1
ST3182,20051210,52.1,32,1.96
ST3182,20051217,47,32.6,1.24
ST3182,20051224,50.9,28.7,0.24
ST3182,20051231,55,37.9,0.16
ST3182,20060107,57.4,38.7,1.61
ST3182,20060114,61.6,43.1,0.88
ST3182,20060121,58.9,38.4,1.5
ST3182,20060128,56,38.6,0.76
ST3182,20060204,60,40.7,0.45
ST3182,20060211,46.6,30.4,2.38
ST3182,20060218,53.3,34.9,0.06
ST3182,20060225,53.6,39.7,2.96
ST3182,20060304,61.4,39.9,0
ST3182,20060311,69.1,46.1,0.31
ST3182,20060318,68.3,46.9,0.84
ST3182,20060325,54.9,38.1,1.69
ST3182,20060401,67.9,46.7,0.26
ST3182,20060408,75.4,51.4,0.42
ST3182,20060415,76.6,51,0
ST3182,20060422,79.6,61.6,1.53
ST3182,20060429,76,56.4,0.36
ST3182,20060506,76,57.4,0.1
ST3182,20060513,70.1,55.7,2.17
ST3182,20060520,75.3,54,0.07
ST3182,20060527,86.9,67.3,0.52
ST3182,20060603,89,68.4,2.05
ST3182,20060610,85.3,61.6,0.18
ST3182,20060617,86.6,68.3,0.2
ST3182,20060624,92.6,70.7,2.03
ST3182,20060701,86.7,67.3,1.34
ST3182,20060708,87.6,70.3,0.85
ST3182,20060715,89.3,72,0.12
ST3182,20060722,93.1,73.9,0.29
ST3182,20060729,90.9,71.4,0.05
ST3182,20060805,95.1,73.1,0
ST3182,20060812,92.1,72.4,2.53
ST3182,20060819,86.4,70.9,0.05
ST3182,20060826,87.9,72,1.57
ST3182,20060902,86.7,71.7,4.55
ST3182,20060909,83.9,68,0.61
ST3182,20060916,80.3,64.1,1.52
ST3182,20060923,80.7,61.4,0.26
ST3182,20060930,77.4,56.1,0.88
ST3182,20061007,80.6,61,0
ST3182,20061014,73.3,54.6,0.37
ST3182,20061021,70.1,52,0.92
ST3182,20061028,60.7,43.9,1.75
ST3182,20061104,65.9,43.4,0.03
ST3182,20061111,65.7,46.4,0.91
ST3182,20061118,62,40.9,2.97
ST3182,20061125,59.9,39.1,0.01
ST3182,20061202,68.7,48.1,0.84
ST3182,20061209,51.7,28,0
ST3182,20061216,66,42.3,0.01
ST3182,20061223,65,48,0.49
ST3182,20061230,56.4,40.6,0.58
ST3182,20070106,63.1,44.9,2.55
ST3182,20070113,59.9,39.4,1.55
ST3182,20070120,55.1,39.4,0.26
ST3182,20070127,49.9,34.9,1.16
ST3182,20070203,43.9,26,1.07
ST3182,20070210,49.9,31.3,0
ST3182,20070217,52.9,30.4,0.52
ST3182,20070224,61.6,40.1,0.65
ST3182,20070303,66.9,45,1.58
ST3182,20070310,63.6,41.4,0
ST3182,20070317,70.9,50.4,0.18
ST3182,20070324,74.1,49.6,0
ST3182,20070331,78.4,58,0
ST3182,20070407,64.7,48.3,0.48
ST3182,20070414,65.4,43.7,0.89
ST3182,20070421,71.7,47.6,0.25
ST3182,20070428,78.1,57.1,0.17
ST3182,20070505,81.9,59.7,0
ST3182,20070512,83,60,2.01
ST3182,20070519,78.4,57.9,0.04
ST3182,20070526,84,60.6,0
ST3182,20070602,84.9,66.4,0
ST3182,20070609,90.6,68,0.4
ST3182,20070616,87,65.7,0.68
ST3182,20070623,92.4,70,0.1
ST3182,20070630,93.1,71.1,2.48
ST3182,20070707,86.4,69.6,0.03
ST3182,20070714,85.6,70.9,0.7
ST3182,20070721,86.4,71.4,1.01
ST3182,20070728,85.9,69.1,0.01
ST3182,20070804,92,73,0.1
ST3182,20070811,99.7,78.3,0.02
ST3182,20070818,98.6,75.6,0.25
ST3182,20070825,97.3,75.1,0.39
ST3182,20070901,88,72.1,2.82
ST3182,20070908,87.1,70.3,0.03
ST3182,20070915,85.9,68.3,2.89
ST3182,20070922,80,64.4,0
ST3182,20070929,84.9,68.1,0
ST3182,20071006,80.1,64.6,1.04
ST3182,20071013,77.3,58.7,0
ST3182,20071020,77.4,59,0.08
ST3182,20071027,69.4,52.1,1.35
ST3182,20071103,68.9,48.3,0
ST3182,20071110,63.1,38.7,0
ST3182,20071117,65.9,40.7,0.14
ST3182,20071124,64.4,44.3,0.16
ST3182,20071201,60,40.9,0.66
ST3182,20071208,62.4,38.3,0.19
ST3182,20071215,71.4,52.9,0.84
ST3182,20071222,49.7,36.6,0.3
ST3182,20071229,55.7,40.9,2.15
ST3182,20080105,46.7,28.3,1.3
ST3182,20080112,65.3,47.3,1.16
ST3182,20080119,47.6,32.7,0.97
ST3182,20080126,42,26.9,0.12
ST3182,20080202,56.4,31.9,1.46
ST3182,20080209,63.7,41.6,0.55
ST3182,20080216,62.7,35.1,0.26
ST3182,20080223,57.4,39.6,2.46
ST3182,20080301,56.6,34.7,0.48
ST3182,20080308,66.7,40.7,1.57
ST3182,20080315,64.9,43.3,1.16
ST3182,20080322,67.6,45.7,1.15
ST3182,20080329,65.1,41.3,1.22
ST3182,20080405,65.1,49.3,1.81
ST3182,20080412,70.9,54.9,0.49
ST3182,20080419,66.6,44.3,0.19
ST3182,20080426,77.7,56.1,0.17
ST3182,20080503,71.9,53.1,0.65
ST3182,20080510,80.3,59.9,0.16
ST3182,20080517,73.6,54.7,2.33
ST3182,20080524,81.6,60.9,0.23
ST3182,20080531,82.9,64.6,0.06
ST3182,20080607,90.1,71.3,0
ST3182,20080614,92,70.9,0.12
ST3182,20080621,89,65.7,0.1
ST3182,20080628,91.1,70,0.04
ST3182,20080705,87.6,67.1,0.86
ST3182,20080712,88.3,70.6,2.18
ST3182,20080719,88.6,70.7,2.1
ST3182,20080726,90.3,71.1,1.44
ST3182,20080802,90.6,71.4,1.76
ST3182,20080809,89.9,71.7,0
ST3182,20080816,84.6,68.1,0.77
ST3182,20080823,85.1,70.7,0.12
ST3182,20080830,84,70,2.03
ST3182,20080906,85.3,69,0.47
ST3182,20080913,87.1,71.7,0.28
ST3182,20080920,79.7,64.6,0
ST3182,20080927,79.9,60.1,0
ST3182,20081004,81.4,58.9,0
ST3182,20081011,78.4,61.6,1.82
ST3182,20081018,76.3,58.6,0.78
ST3182,20081025,64.9,47.9,0.88
